consulta,candidato,votos,tot_mpio,p_mpio,depto,cod_depto,municipio,cod_mun
Izquierda,Carlos_Caicedo,18,1597,1.127113338,ANTIOQUIA,5,VENECIA,5861
Derecha,Ivan_Duque,80,323,24.76780186,ANTIOQUIA,5,VIGIA DEL FUERTE,5873
Derecha,Marta_L_Ramirez,69,323,21.3622291,ANTIOQUIA,5,VIGIA DEL FUERTE,5873
Derecha,Alejandro_Ordonez,8,323,2.476780186,ANTIOQUIA,5,VIGIA DEL FUERTE,5873
Izquierda,Gustavo_Petro,165,323,51.08359133,ANTIOQUIA,5,VIGIA DEL FUERTE,5873
Izquierda,Carlos_Caicedo,1,323,0.309597523,ANTIOQUIA,5,VIGIA DEL FUERTE,5873
Derecha,Ivan_Duque,429,611,70.21276596,ANTIOQUIA,5,YALI,5885
Derecha,Marta_L_Ramirez,101,611,16.53027823,ANTIOQUIA,5,YALI,5885
Derecha,Alejandro_Ordonez,37,611,6.055646481,ANTIOQUIA,5,YALI,5885
Izquierda,Gustavo_Petro,37,611,6.055646481,ANTIOQUIA,5,YALI,5885
Izquierda,Carlos_Caicedo,7,611,1.145662848,ANTIOQUIA,5,YALI,5885
Derecha,Ivan_Duque,3629,5175,70.12560386,ANTIOQUIA,5,YARUMAL,5887
Derecha,Marta_L_Ramirez,838,5175,16.19323671,ANTIOQUIA,5,YARUMAL,5887
Derecha,Alejandro_Ordonez,149,5175,2.879227053,ANTIOQUIA,5,YARUMAL,5887
Izquierda,Gustavo_Petro,429,5175,8.289855072,ANTIOQUIA,5,YARUMAL,5887
Izquierda,Carlos_Caicedo,130,5175,2.512077295,ANTIOQUIA,5,YARUMAL,5887
Derecha,Ivan_Duque,1194,1694,70.48406139,ANTIOQUIA,5,YOLOMBO,5890
Derecha,Marta_L_Ramirez,234,1694,13.81345927,ANTIOQUIA,5,YOLOMBO,5890
Derecha,Alejandro_Ordonez,62,1694,3.659976387,ANTIOQUIA,5,YOLOMBO,5890
Izquierda,Gustavo_Petro,170,1694,10.03541913,ANTIOQUIA,5,YOLOMBO,5890
Izquierda,Carlos_Caicedo,34,1694,2.007083825,ANTIOQUIA,5,YOLOMBO,5890
Derecha,Ivan_Duque,904,2232,40.50179211,ANTIOQUIA,5,YONDO,5893
Derecha,Marta_L_Ramirez,243,2232,10.88709677,ANTIOQUIA,5,YONDO,5893
Derecha,Alejandro_Ordonez,193,2232,8.646953405,ANTIOQUIA,5,YONDO,5893
Izquierda,Gustavo_Petro,823,2232,36.87275986,ANTIOQUIA,5,YONDO,5893
Izquierda,Carlos_Caicedo,69,2232,3.091397849,ANTIOQUIA,5,YONDO,5893
Derecha,Ivan_Duque,508,1168,43.49315068,ANTIOQUIA,5,ZARAGOZA,5895
Derecha,Marta_L_Ramirez,206,1168,17.6369863,ANTIOQUIA,5,ZARAGOZA,5895
Derecha,Alejandro_Ordonez,27,1168,2.311643836,ANTIOQUIA,5,ZARAGOZA,5895
Izquierda,Gustavo_Petro,376,1168,32.19178082,ANTIOQUIA,5,ZARAGOZA,5895
Izquierda,Carlos_Caicedo,51,1168,4.366438356,ANTIOQUIA,5,ZARAGOZA,5895
Derecha,Ivan_Duque,103308,277648,37.2082637,ATLANTICO,8,BARRANQUILLA,8001
